,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
194,medium1k_200,nomic,mean,soft_cosine,knn50,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
195,medium1k_200,nomic,mean,soft_cosine,knn50,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
196,medium1k_200,nomic,mean,soft_cosine,knn50,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
197,medium1k_200,nomic,mean,soft_cosine,knn50,gmm70,1.0,4.0,0.015,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 3, 'Self Improvement': 1, 'Technology': 1, 'Science': 3}, 2: {'CLUSTER': 54, 'Productivity': 14, 'Health': 19, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'CLUSTER': 15, 'Writing': 69, 'Psychology': 37, 'Art': 69, 'Productivity': 61, 'Health': 39, 'Science': 37, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 33, 'Technology': 51, 'Entertainment': 8, 'Work': 10, 'Lifestyle': 5, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 4, 'Culture': 8, 'LGBTQ': 1, 'Storytelling': 5, 'Relationships': 3, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 5, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 3, 'Finance': 1}}",
198,medium1k_200,nomic,mean,soft_cosine,knn50,gmm70,2.0,54.0,0.199,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 3, 'Self Improvement': 1, 'Technology': 1, 'Science': 3}, 2: {'CLUSTER': 54, 'Productivity': 14, 'Health': 19, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'CLUSTER': 15, 'Writing': 69, 'Psychology': 37, 'Art': 69, 'Productivity': 61, 'Health': 39, 'Science': 37, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 33, 'Technology': 51, 'Entertainment': 8, 'Work': 10, 'Lifestyle': 5, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 4, 'Culture': 8, 'LGBTQ': 1, 'Storytelling': 5, 'Relationships': 3, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 5, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 3, 'Finance': 1}}",
199,medium1k_200,nomic,mean,soft_cosine,knn50,gmm70,3.0,195.0,0.72,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 3, 'Self Improvement': 1, 'Technology': 1, 'Science': 3}, 2: {'CLUSTER': 54, 'Productivity': 14, 'Health': 19, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'CLUSTER': 15, 'Writing': 69, 'Psychology': 37, 'Art': 69, 'Productivity': 61, 'Health': 39, 'Science': 37, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 33, 'Technology': 51, 'Entertainment': 8, 'Work': 10, 'Lifestyle': 5, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 4, 'Culture': 8, 'LGBTQ': 1, 'Storytelling': 5, 'Relationships': 3, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 5, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 3, 'Finance': 1}}",
200,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans50,1.0,11.0,0.044,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Marketing': 27, 'Business': 33, 'Entrepreneurship': 32, 'Storytelling': 6, 'Relationships': 4, 'Life': 4, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Writing Tips': 5, 'Entertainment': 8, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
201,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Marketing': 27, 'Business': 33, 'Entrepreneurship': 32, 'Storytelling': 6, 'Relationships': 4, 'Life': 4, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Writing Tips': 5, 'Entertainment': 8, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
202,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans50,3.0,187.0,0.745,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Marketing': 27, 'Business': 33, 'Entrepreneurship': 32, 'Storytelling': 6, 'Relationships': 4, 'Life': 4, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Writing Tips': 5, 'Entertainment': 8, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
203,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans70,1.0,10.0,0.037,"{1: {'Art': 6, 'Psychology': 6, 'Writing': 2}, 2: {'Coronavirus': 7, 'Health': 29, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 24, 'Science': 23, 'Productivity': 13, 'Art': 23, 'Writing': 14, 'Business': 18, 'Entrepreneurship': 13, 'Life Lessons': 4, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Technology': 30, 'Work': 3, 'Entertainment': 8}, 3: {'Coronavirus': 13, 'Mental Health': 34, 'Psychology': 37, 'Science': 40, 'Society': 11, 'Health': 45, 'Covid 19': 6, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Business': 33, 'Self-awareness': 7, 'Art': 65, 'Writing': 69, 'Self Improvement': 20, 'Productivity': 54, 'Life Lessons': 4, 'Books': 13, 'Life': 5, 'Self': 4, 'Marketing': 27, 'Storytelling': 6, 'Technology': 54, 'Relationships': 4, 'Education': 2, 'Culture': 9, 'Work': 7, 'Finance': 1, 'Writing Tips': 5, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
204,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans70,2.0,69.0,0.255,"{1: {'Art': 6, 'Psychology': 6, 'Writing': 2}, 2: {'Coronavirus': 7, 'Health': 29, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 24, 'Science': 23, 'Productivity': 13, 'Art': 23, 'Writing': 14, 'Business': 18, 'Entrepreneurship': 13, 'Life Lessons': 4, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Technology': 30, 'Work': 3, 'Entertainment': 8}, 3: {'Coronavirus': 13, 'Mental Health': 34, 'Psychology': 37, 'Science': 40, 'Society': 11, 'Health': 45, 'Covid 19': 6, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Business': 33, 'Self-awareness': 7, 'Art': 65, 'Writing': 69, 'Self Improvement': 20, 'Productivity': 54, 'Life Lessons': 4, 'Books': 13, 'Life': 5, 'Self': 4, 'Marketing': 27, 'Storytelling': 6, 'Technology': 54, 'Relationships': 4, 'Education': 2, 'Culture': 9, 'Work': 7, 'Finance': 1, 'Writing Tips': 5, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
205,medium1k_200,nomic,mean,soft_cosine,knn70,kmeans70,3.0,188.0,0.694,"{1: {'Art': 6, 'Psychology': 6, 'Writing': 2}, 2: {'Coronavirus': 7, 'Health': 29, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 24, 'Science': 23, 'Productivity': 13, 'Art': 23, 'Writing': 14, 'Business': 18, 'Entrepreneurship': 13, 'Life Lessons': 4, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Technology': 30, 'Work': 3, 'Entertainment': 8}, 3: {'Coronavirus': 13, 'Mental Health': 34, 'Psychology': 37, 'Science': 40, 'Society': 11, 'Health': 45, 'Covid 19': 6, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Business': 33, 'Self-awareness': 7, 'Art': 65, 'Writing': 69, 'Self Improvement': 20, 'Productivity': 54, 'Life Lessons': 4, 'Books': 13, 'Life': 5, 'Self': 4, 'Marketing': 27, 'Storytelling': 6, 'Technology': 54, 'Relationships': 4, 'Education': 2, 'Culture': 9, 'Work': 7, 'Finance': 1, 'Writing Tips': 5, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
206,medium1k_200,nomic,mean,soft_cosine,knn70,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
207,medium1k_200,nomic,mean,soft_cosine,knn70,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
208,medium1k_200,nomic,mean,soft_cosine,knn70,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Psychology': 42, 'Lifestyle': 8, 'Writing': 71, 'Self-awareness': 7, 'Art': 71, 'Self': 4, 'Productivity': 62, 'Work': 10, 'Entrepreneurship': 34, 'Business': 34, 'Marketing': 27, 'Books': 14, 'Technology': 56, 'Life Lessons': 5, 'Writing Tips': 5, 'Entertainment': 9, 'Life': 6, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Storytelling': 6, 'Finance': 1, 'Climate Change': 4, 'Culture': 9, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1}}",
209,medium1k_200,nomic,mean,soft_cosine,knn70,gmm70,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Productivity': 15, 'Health': 27, 'Mental Health': 20, 'Psychology': 23, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Relationships': 4, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1, 'Food': 1}}",
210,medium1k_200,nomic,mean,soft_cosine,knn70,gmm70,2.0,69.0,0.255,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Productivity': 15, 'Health': 27, 'Mental Health': 20, 'Psychology': 23, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Relationships': 4, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1, 'Food': 1}}",
211,medium1k_200,nomic,mean,soft_cosine,knn70,gmm70,3.0,199.0,0.734,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Productivity': 15, 'Health': 27, 'Mental Health': 20, 'Psychology': 23, 'Self Improvement': 8}, 3: {'Marketing': 27, 'Entrepreneurship': 34, 'Business': 34, 'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Science': 44, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Coronavirus': 14, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Relationships': 4, 'Self': 4, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1, 'Food': 1}}",
212,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans50,1.0,11.0,0.044,"{1: {'Art': 8, 'Writing': 5, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Life': 4, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Self': 4, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Entertainment': 8, 'Relationships': 4, 'Climate Change': 4, 'Food': 1, 'Finance': 1}}",
213,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans50,2.0,49.0,0.195,"{1: {'Art': 8, 'Writing': 5, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Life': 4, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Self': 4, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Entertainment': 8, 'Relationships': 4, 'Climate Change': 4, 'Food': 1, 'Finance': 1}}",
214,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans50,3.0,187.0,0.745,"{1: {'Art': 8, 'Writing': 5, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Life': 4, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Self': 4, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Entertainment': 8, 'Relationships': 4, 'Climate Change': 4, 'Food': 1, 'Finance': 1}}",
215,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans70,1.0,10.0,0.037,"{1: {'Art': 6, 'Writing': 2, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Health': 29, 'Business': 18, 'Coronavirus': 7, 'Mental Health': 22, 'Entertainment': 8, 'Science': 23, 'Productivity': 13, 'Work': 3, 'Art': 23, 'Writing': 14, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Life': 5, 'Life Lessons': 4}, 3: {'Health': 45, 'Business': 33, 'Coronavirus': 13, 'Mental Health': 34, 'Entertainment': 8, 'Science': 40, 'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Self Improvement': 20, 'Writing Tips': 5, 'Lifestyle': 8, 'Food': 1, 'Life': 5, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Climate Change': 4, 'Culture': 9, 'Relationships': 4, 'Self-awareness': 7, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Self': 4}}",
216,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans70,2.0,69.0,0.255,"{1: {'Art': 6, 'Writing': 2, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Health': 29, 'Business': 18, 'Coronavirus': 7, 'Mental Health': 22, 'Entertainment': 8, 'Science': 23, 'Productivity': 13, 'Work': 3, 'Art': 23, 'Writing': 14, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Life': 5, 'Life Lessons': 4}, 3: {'Health': 45, 'Business': 33, 'Coronavirus': 13, 'Mental Health': 34, 'Entertainment': 8, 'Science': 40, 'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Self Improvement': 20, 'Writing Tips': 5, 'Lifestyle': 8, 'Food': 1, 'Life': 5, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Climate Change': 4, 'Culture': 9, 'Relationships': 4, 'Self-awareness': 7, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Self': 4}}",
217,medium1k_200,nomic,mean,soft_cosine,knn_mst50,kmeans70,3.0,188.0,0.694,"{1: {'Art': 6, 'Writing': 2, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Health': 29, 'Business': 18, 'Coronavirus': 7, 'Mental Health': 22, 'Entertainment': 8, 'Science': 23, 'Productivity': 13, 'Work': 3, 'Art': 23, 'Writing': 14, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Life': 5, 'Life Lessons': 4}, 3: {'Health': 45, 'Business': 33, 'Coronavirus': 13, 'Mental Health': 34, 'Entertainment': 8, 'Science': 40, 'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Self Improvement': 20, 'Writing Tips': 5, 'Lifestyle': 8, 'Food': 1, 'Life': 5, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Climate Change': 4, 'Culture': 9, 'Relationships': 4, 'Self-awareness': 7, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Self': 4}}",
218,medium1k_200,nomic,mean,soft_cosine,knn_mst50,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 49, 'Productivity': 14, 'Psychology': 19, 'Health': 21, 'Mental Health': 17, 'Self Improvement': 8}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Storytelling': 6, 'Relationships': 4, 'Marketing': 27, 'Psychology': 42, 'Art': 71, 'Health': 48, 'Science': 44, 'Mental Health': 37, 'Entertainment': 9, 'Culture': 9, 'Writing': 71, 'Entrepreneurship': 34, 'Books': 14, 'Work': 10, 'Self Improvement': 20, 'Writing Tips': 5, 'Self-awareness': 7, 'Life Lessons': 5, 'Climate Change': 4, 'Life': 6, 'Society': 11, 'Covid 19': 6, 'Coronavirus': 14, 'Lifestyle': 8, 'Food': 1, 'Self': 4, 'Education': 2, 'LGBTQ': 1, 'Finance': 1}}",
219,medium1k_200,nomic,mean,soft_cosine,knn_mst50,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 49, 'Productivity': 14, 'Psychology': 19, 'Health': 21, 'Mental Health': 17, 'Self Improvement': 8}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Storytelling': 6, 'Relationships': 4, 'Marketing': 27, 'Psychology': 42, 'Art': 71, 'Health': 48, 'Science': 44, 'Mental Health': 37, 'Entertainment': 9, 'Culture': 9, 'Writing': 71, 'Entrepreneurship': 34, 'Books': 14, 'Work': 10, 'Self Improvement': 20, 'Writing Tips': 5, 'Self-awareness': 7, 'Life Lessons': 5, 'Climate Change': 4, 'Life': 6, 'Society': 11, 'Covid 19': 6, 'Coronavirus': 14, 'Lifestyle': 8, 'Food': 1, 'Self': 4, 'Education': 2, 'LGBTQ': 1, 'Finance': 1}}",
